Date,Adj Close,Close,High,Low,Open,Volume
2013-01-02,124.67442321777344,130.8699951171875,131.61000061035156,130.57000732421875,131.42999267578125,380500
2013-01-03,123.4454574584961,129.5800018310547,130.2100067138672,129.52000427246094,130.10000610351562,577200
2013-01-04,123.66460418701172,129.80999755859375,129.94000244140625,129.36000061035156,129.44000244140625,572500
2013-01-07,123.9885025024414,130.14999389648438,130.1999969482422,129.55999755859375,129.64999389648438,1065200
2013-01-08,123.70269012451172,129.85000610351562,129.97000122070312,129.61000061035156,129.88999938964844,426400
2013-01-09,123.5025863647461,129.63999938964844,129.80999755859375,129.39999389648438,129.42999267578125,2180200
2013-01-10,125.2745361328125,131.5,131.63999938964844,130.8300018310547,130.8800048828125,1360900
2013-01-11,126.0938720703125,132.36000061035156,132.6199951171875,132.19000244140625,132.52999877929688,578100
2013-01-14,126.5321273803711,132.82000732421875,132.9199981689453,132.39999389648438,132.5500030517578,365900
2013-01-15,125.8747787475586,132.1300048828125,132.57000732421875,131.63999938964844,132.36000061035156,776100
2013-01-16,125.57945251464844,131.82000732421875,132.10000610351562,131.67999267578125,131.9199981689453,482900
2013-01-17,126.42731475830078,132.7100067138672,132.83999633789062,132.30999755859375,132.39999389648438,475300
2013-01-18,125.93193054199219,132.19000244140625,132.33999633789062,131.8000030517578,132.24000549316406,851500
2013-01-22,125.89381408691406,132.14999389648438,132.2100067138672,131.77000427246094,132.14999389648438,381400
2013-01-23,125.9033432006836,132.16000366210938,132.41000366210938,131.6199951171875,132.24000549316406,431900
2013-01-24,126.41780090332031,132.6999969482422,132.8800048828125,132.35000610351562,132.4600067138672,268900
2013-01-25,127.21798706054688,133.5399932861328,133.72999572753906,133.47999572753906,133.57000732421875,418200
2013-01-28,127.17987823486328,133.5,133.64999389648438,133.30999755859375,133.64999389648438,277700
2013-01-29,127.52287292480469,133.86000061035156,133.9199981689453,133.5800018310547,133.6300048828125,696600
2013-01-30,128.2183074951172,134.58999633789062,134.8000030517578,134.4199981689453,134.44000244140625,648600
2013-01-31,128.3421173095703,134.72000122070312,134.8699951171875,134.58999633789062,134.60000610351562,240400
2013-02-01,129.07571411132812,135.49000549316406,136.02999877929688,134.77000427246094,135.1999969482422,1104300
2013-02-04,127.71338653564453,134.05999755859375,134.74000549316406,134.0,134.50999450683594,722000
2013-02-05,128.3040771484375,134.67999267578125,134.88999938964844,133.9600067138672,134.11000061035156,779600
2013-02-06,127.78007507324219,134.1300048828125,134.35000610351562,133.99000549316406,134.02999877929688,212800
2013-02-07,126.62736511230469,132.9199981689453,133.52999877929688,132.64999389648438,133.39999389648438,752300
2013-02-08,126.3130111694336,132.58999633789062,132.99000549316406,132.4600067138672,132.83999633789062,208900
2013-02-11,126.64640808105469,132.94000244140625,133.17999267578125,132.5500030517578,132.77000427246094,476400
2013-02-12,127.10372924804688,133.4199981689453,133.6699981689453,133.07000732421875,133.16000366210938,362700
2013-02-13,127.04649353027344,133.36000061035156,133.75,133.2100067138672,133.64999389648438,181300
2013-02-14,126.24633026123047,132.52000427246094,132.5399932861328,132.1199951171875,132.30999755859375,472000
2013-02-15,126.28437805175781,132.55999755859375,132.67999267578125,132.36000061035156,132.50999450683594,598700
2013-02-19,126.52257537841797,132.80999755859375,132.8800048828125,132.49000549316406,132.5399932861328,811300
2013-02-20,125.44602966308594,131.67999267578125,132.7899932861328,131.63999938964844,132.75999450683594,1327900
2013-02-21,124.58867645263672,130.77999877929688,131.22999572753906,130.5399932861328,131.02000427246094,1072000
2013-02-22,124.60773468017578,130.8000030517578,130.83999633789062,130.39999389648438,130.7100067138672,585900
2013-02-25,123.41688537597656,129.5500030517578,131.92999267578125,129.42999267578125,131.86000061035156,2378900
2013-02-26,123.43595886230469,129.57000732421875,130.19000244140625,129.30999755859375,129.8300018310547,1343900
2013-02-27,124.15999603271484,130.3300018310547,130.35000610351562,129.69000244140625,129.75999450683594,1128300
2013-02-28,123.3597640991211,129.49000549316406,130.11000061035156,129.49000549316406,130.02000427246094,484100
2013-03-01,123.05487060546875,129.1699981689453,129.3800048828125,128.61000061035156,128.92999267578125,785200
2013-03-04,123.01677703857422,129.1300048828125,129.22999572753906,128.80999755859375,128.97999572753906,248800
2013-03-05,123.22637939453125,129.35000610351562,129.49000549316406,129.05999755859375,129.39999389648438,498500
2013-03-06,122.75958251953125,128.86000061035156,129.1699981689453,128.77999877929688,129.16000366210938,976300
2013-03-07,123.8170394897461,129.97000122070312,130.11000061035156,129.64999389648438,129.72000122070312,917300
2013-03-08,122.81673431396484,128.9199981689453,129.11000061035156,128.50999450683594,128.74000549316406,1198700
2013-03-11,123.15967559814453,129.27999877929688,129.35000610351562,128.83999633789062,128.88999938964844,696400
2013-03-12,123.12158966064453,129.24000549316406,129.63999938964844,129.07000732421875,129.6300048828125,414500
2013-03-13,122.42611694335938,128.50999450683594,128.74000549316406,128.19000244140625,128.67999267578125,797700
2013-03-14,122.88341522216797,128.99000549316406,129.25999450683594,128.2899932861328,128.30999755859375,730000
2013-03-15,123.40736389160156,129.5399932861328,129.77999877929688,129.3699951171875,129.77000427246094,1211600
2013-03-18,122.178466796875,128.25,128.8800048828125,128.1300048828125,128.24000549316406,1681100
2013-03-19,121.75927734375,127.80999755859375,128.50999450683594,127.36000061035156,128.35000610351562,3422000
2013-03-20,122.25467681884766,128.3300018310547,128.6999969482422,128.24000549316406,128.55999755859375,1095900
