Date,BWX,CORN,CPER,DBA,EMB,FXA,FXB,FXC,FXE,FXF,FXY,GLD,HYG,IEF,LQD,SHY,SLV,TLT,UNG,USO,WEAT
2013-02-01,25.763507843017575,45.18000030517578,26.3799991607666,23.85371208190918,64.13023376464844,91.9657211303711,141.88192749023438,93.05476379394533,128.99790954589844,108.32337188720705,105.55999755859376,161.4499969482422,46.28664779663086,79.71063232421875,75.26600646972656,68.77630615234375,30.780000686645508,80.6387710571289,296.6400146484375,282.79998779296875,103.6500015258789
2013-02-04,25.707847595214844,45.209999084472656,26.309999465942383,23.8193302154541,63.92018508911133,92.22217559814452,142.40286254882812,92.95207214355467,127.63639831542967,108.2634048461914,106.23999786376952,162.0,46.09354782104492,80.171142578125,75.51958465576172,68.7925796508789,30.690000534057617,81.6717300415039,298.7200012207031,278.239990234375,103.25
2013-02-05,25.626468658447266,45.06999969482422,26.290000915527344,23.80213737487793,64.04405212402344,91.9745864868164,141.46151733398438,93.14811706542967,128.22662353515625,108.1734619140625,104.77999877929688,161.9600067138672,46.197540283203125,79.88427734375,75.36740112304688,68.7925796508789,30.760000228881836,80.94586181640625,306.8800048828125,280.239990234375,102.9000015258789
2013-02-06,25.532257080078125,44.34000015258789,26.290000915527344,23.50987434387207,64.05484771728516,91.33795928955078,141.51637268066406,93.2228012084961,127.70306396484376,108.0535125732422,104.8499984741211,162.38999938964844,46.12819290161133,80.12582397460938,75.5639419555664,68.80891418457031,30.809999465942383,81.60888671875,309.760009765625,280.32000732421875,102.5500030517578
2013-02-07,25.455162048339844,43.56999969482422,25.979999542236328,23.37234115600586,64.24332427978516,90.97541046142578,141.89108276367188,92.99877166748048,126.5510482788086,106.98406982421876,104.70999908447266,161.83999633789062,46.03908157348633,80.16352081298828,75.58928680419922,68.80891418457031,30.459999084472656,81.4274673461914,296.6400146484375,277.44000244140625,101.4499969482422
2013-02-08,25.506561279296875,43.349998474121094,25.979999542236328,23.20901679992676,64.55574035644531,91.2848892211914,142.68618774414062,92.55075073242188,126.23680114746094,107.16397857666016,105.69000244140624,161.57000732421875,46.048973083496094,80.22392272949219,75.75413513183594,68.81705474853516,30.43000030517578,81.74153137207031,293.760009765625,277.6000061035156,102.0
2013-02-11,25.40377616882324,42.86000061035156,25.979999542236328,23.071483612060547,64.64730072021484,90.92234802246094,141.5255126953125,92.41069793701172,126.57007598876952,106.93409729003906,104.41999816894533,159.6999969482422,46.04402160644531,80.14091491699219,75.71609497070312,68.7925796508789,30.0,81.67868041992188,295.20001220703125,280.9599914550781,99.8499984741211
2013-02-12,25.493711471557617,42.75,26.0,22.976926803588867,64.58269500732422,91.15231323242188,141.40670776367188,92.5600814819336,127.02706146240234,107.1240005493164,104.76000213623048,159.88999938964844,46.20248031616211,80.05784606933594,75.6399917602539,68.77630615234375,30.09000015258789,81.47631072998047,292.32000732421875,282.239990234375,98.6500015258789
2013-02-13,25.47657585144043,42.650001525878906,26.15999984741211,22.95113945007324,64.27030181884766,91.53248596191406,140.37405395507812,92.63471221923828,126.96991729736328,107.08401489257812,104.8499984741211,159.0500030517578,46.27180862426758,79.77854919433594,75.46253204345703,68.76819610595703,29.770000457763672,80.81326293945312,296.32000732421875,281.5199890136719,99.6500015258789
2013-02-14,25.459444046020508,42.619998931884766,26.15999984741211,22.813608169555664,64.2756576538086,91.67394256591795,139.94448852539062,92.70935821533205,126.17019653320312,106.61426544189452,105.68000030517578,158.35000610351562,46.25200653076172,80.11825561523438,75.67173767089844,68.77630615234375,29.459999084472656,81.54608917236328,285.44000244140625,282.1600036621094,99.4000015258789
2013-02-15,25.39520835876465,42.650001525878906,26.020000457763672,22.77062606811523,64.18408966064453,91.17879486083984,140.14553833007812,92.24269104003906,126.20825958251952,106.61426544189452,104.79000091552734,155.75999450683594,46.25694274902344,80.04273986816406,75.6399917602539,68.78447723388672,28.829999923706055,81.3088150024414,284.4800109863281,277.760009765625,100.1999969482422
2013-02-19,25.425188064575195,42.439998626708984,26.020000457763672,22.693262100219727,64.25955200195312,91.62975311279295,139.35958862304688,91.72931671142578,126.44631958007812,106.52432250976562,104.7699966430664,155.3300018310547,46.30150604248047,79.9144515991211,75.62098693847656,68.77630615234375,28.450000762939453,80.9039306640625,292.79998779296875,279.67999267578125,98.3000030517578
2013-02-20,25.2110595703125,42.59000015258789,25.38999938964844,22.79641342163086,63.98481369018555,90.71015167236328,137.6962890625,91.23456573486328,125.37041473388672,105.87464904785156,104.81999969482422,151.44000244140625,46.25694274902344,80.08807373046875,75.74777221679688,68.77630615234375,27.59000015258789,81.14823913574219,293.1199951171875,273.3599853515625,99.4000015258789
2013-02-21,25.2110595703125,42.0099983215332,24.739999771118164,22.61589813232422,63.88245391845703,90.70136260986328,137.80596923828125,91.11322021484376,124.5135726928711,105.48485565185548,105.2699966430664,152.6199951171875,46.30647659301758,80.24658966064453,75.86824035644531,68.80076599121094,27.729999542236328,81.62287902832031,290.3999938964844,267.44000244140625,96.6500015258789
2013-02-22,25.2110595703125,41.959999084472656,24.649999618530273,22.658876419067383,63.80707550048828,91.46173858642578,137.68716430664062,90.92654418945312,124.53260803222656,105.68474578857422,104.91999816894533,152.97000122070312,46.42036056518555,80.3447265625,75.91890716552734,68.80076599121094,27.829999923706055,81.67868041992188,293.760009765625,268.79998779296875,96.1999969482422
2013-02-25,25.18536376953125,41.68000030517578,24.770000457763672,22.486957550048828,63.88245391845703,90.94007873535156,136.9925994873047,90.3291473388672,123.3425064086914,105.32493591308594,107.3499984741211,154.33999633789062,46.27674865722656,80.96366119384766,76.3689956665039,68.81705474853516,28.06999969482422,83.28395080566406,305.2799987792969,265.67999267578125,94.3000030517578
2013-02-26,25.159671783447266,42.290000915527344,24.84000015258789,22.547130584716797,64.2110366821289,90.65708923339844,136.6269989013672,90.43180847167967,123.36151885986328,105.3948974609375,106.5500030517578,156.22000122070312,46.50452423095703,80.81271362304688,76.27386474609375,68.8333511352539,28.40999984741211,82.8023681640625,303.67999267578125,266.6400146484375,95.0
2013-02-27,25.2624568939209,42.2400016784668,24.829999923706055,22.56432342529297,64.24874877929688,90.63056182861328,136.96514892578125,90.7118148803711,124.08512115478516,105.644775390625,106.33999633789062,154.57000732421875,46.5837516784668,80.77495574951172,76.24854278564453,68.8333511352539,28.010000228881836,82.55809020996094,301.1199951171875,267.20001220703125,94.8000030517578
2013-02-28,25.2110595703125,42.58000183105469,24.829999923706055,22.693262100219727,64.18953704833984,90.48914337158205,137.03829956054688,89.99305725097656,123.28534698486328,104.78522491455078,105.76000213623048,153.0,46.56394958496094,80.88817596435547,76.27386474609375,68.82520294189453,27.540000915527344,82.71165466308594,306.8800048828125,264.4800109863281,95.5999984741211
2013-03-01,25.097692489624023,42.689998626708984,24.43000030517578,22.581514358520508,63.92353057861328,90.36071014404295,135.6400604248047,90.35809326171876,122.98072052001952,104.18553161621094,104.76000213623048,152.44000244140625,46.656532287597656,81.08991241455078,76.44811248779297,68.8398666381836,27.6200008392334,83.16202545166016,305.1199951171875,261.9200134277344,95.8499984741211
2013-03-04,25.136341094970703,42.25,24.43000030517578,22.572917938232425,64.1559829711914,90.2544403076172,136.4534454345703,90.3207778930664,122.942626953125,104.36544799804688,104.86000061035156,152.3000030517578,46.661529541015625,80.90108489990234,76.390869140625,68.83171844482422,27.600000381469727,82.72142791748047,311.20001220703125,259.20001220703125,93.9000015258789
2013-03-05,25.18787956237793,42.540000915527344,24.510000228881836,22.46976852416992,64.44246673583984,90.76815795898438,136.58135986328125,90.31143951416016,123.152099609375,104.31546783447266,105.08000183105467,152.3800048828125,46.756103515625,80.81787109375,76.2636947631836,68.82359313964844,27.75,82.48359680175781,310.3999938964844,261.5199890136719,94.1999969482422
2013-03-06,25.016088485717773,41.65999984741211,24.309999465942383,22.28925132751465,64.41004943847656,90.73268127441406,135.75889587402344,89.99398040771484,122.6855697631836,103.61583709716795,104.16000366210938,153.22999572753906,46.72625350952149,80.56092071533203,76.0411605834961,68.8154296875,28.100000381469727,81.73523712158203,306.8800048828125,260.32000732421875,91.4499969482422
2013-03-07,25.089101791381836,41.70000076293945,24.479999542236328,22.55572509765625,64.1830062866211,90.98957061767578,135.6126708984375,90.1900634765625,123.7424087524414,104.20552825927734,103.29000091552734,152.69000244140625,46.7959098815918,80.25113677978516,75.79316711425781,68.79916381835938,27.90999984741211,81.10576629638672,315.3599853515625,263.5199890136719,92.5
2013-03-08,24.90872573852539,42.11000061035156,24.450000762939453,22.55572509765625,63.95053482055664,90.73268127441406,134.7810516357422,90.2180633544922,122.74266052246094,103.2060546875,102.0500030517578,152.7100067138672,46.85070037841797,79.843017578125,75.52615356445312,68.80721282958984,28.010000228881836,80.25942993164062,320.1600036621094,264.3999938964844,92.4499969482422
2013-03-11,24.88725852966309,42.63999938964844,24.5,22.676069259643555,63.853233337402344,91.0250015258789,134.7535858154297,90.44210815429688,123.08541870117188,103.61583709716795,101.8000030517578,152.99000549316406,46.82082748413086,79.88079833984375,75.57698059082031,68.79916381835938,28.020000457763672,80.3364028930664,320.6400146484375,264.32000732421875,93.5999984741211
2013-03-12,24.95167350769043,43.0,24.729999542236328,22.693262100219727,63.98834991455078,91.48551177978516,134.616455078125,90.47018432617188,123.04734802246094,103.7057876586914,102.11000061035156,154.19000244140625,46.8009033203125,80.0999755859375,75.72957611083984,68.8154296875,28.200000762939453,80.91690826416016,319.8399963378906,266.0799865722656,93.5
2013-03-13,24.86579132080078,42.68000030517578,24.559999465942383,22.581514358520508,63.84785079956055,91.37042999267578,134.79922485351562,90.3767318725586,122.35231018066406,103.09609985351562,102.06999969482422,153.66000366210938,46.8109016418457,80.0319595336914,75.65962982177734,68.79916381835938,27.940000534057617,80.83296966552734,324.1600036621094,265.5199890136719,94.0
2013-03-14,24.93019676208496,43.11000061035156,24.59000015258789,22.658876419067383,63.75592803955078,91.97268676757812,136.24322509765625,90.7875518798828,122.80934143066406,103.74576568603516,102.0,153.67999267578125,46.990081787109375,80.0545883178711,75.69145965576172,68.79916381835938,27.799999237060547,80.5881576538086,336.6400146484375,267.3599853515625,96.0
2013-03-15,25.059038162231445,43.220001220703125,24.479999542236328,22.521343231201172,63.81001281738281,92.2561264038086,136.3345947265625,91.0769500732422,123.33297729492188,104.5353546142578,102.75,154.0,46.9850959777832,80.33419036865234,75.79316711425781,68.82359313964844,27.799999237060547,80.96586608886719,338.7200012207031,268.79998779296875,95.75
2013-03-18,25.01179313659668,43.310001373291016,24.479999542236328,22.315040588378903,63.65864944458008,92.12323760986328,136.35287475585938,90.82487487792967,122.10477447509766,103.78573608398438,102.86000061035156,155.3800048828125,46.99507522583008,80.59871673583984,75.97757720947266,68.8398666381836,27.950000762939453,81.58138275146484,340.1600036621094,269.20001220703125,95.0500030517578
2013-03-19,24.990320205688477,43.45000076293945,23.6200008392334,22.297849655151367,63.6099967956543,91.94612121582033,136.38026428222656,90.3861083984375,121.68585968017578,103.69579315185548,103.11000061035156,156.0800018310547,46.91539764404297,80.84813690185547,76.10478210449219,68.83171844482422,27.93000030517578,82.1339111328125,347.67999267578125,264.55999755859375,95.5
2013-03-20,24.968843460083008,43.86000061035156,23.920000076293945,22.46976852416992,63.66408157348633,92.03467559814452,136.4625244140625,90.52615356445312,122.1809539794922,103.99563598632812,101.98999786376952,155.3699951171875,47.06973648071289,80.53829193115234,75.88220977783203,68.82359313964844,27.809999465942383,81.21766662597656,346.0799865722656,267.6000061035156,96.9000015258789
2013-03-21,25.05474090576172,44.02000045776367,23.950000762939453,22.478361129760746,63.588340759277344,92.53069305419922,137.01089477539062,90.62886810302734,121.74298858642578,103.685791015625,103.26000213623048,156.25,46.9850959777832,80.7498779296875,75.95851135253906,68.83171844482422,28.18000030517578,82.0009994506836,344.32000732421875,264.3999938964844,96.5999984741211
2013-03-22,25.18787956237793,43.59000015258789,24.1299991607666,22.443979263305664,63.54508972167969,92.62812042236328,137.5957794189453,90.72216033935548,122.59988403320312,104.42540740966795,103.72000122070312,155.5500030517578,46.95027160644531,80.7801284790039,75.96488189697266,68.8154296875,27.75,82.0639877319336,345.44000244140625,268.8800048828125,96.0
2013-03-25,25.114870071411133,43.9900016784668,24.0,22.43538475036621,63.5343132019043,92.80523681640624,137.08395385742188,90.88089752197266,121.35265350341795,103.53588104248048,104.05999755859376,155.24000549316406,46.88058090209961,80.84058380126953,75.96488189697266,68.8154296875,27.84000015258789,81.98704528808594,339.20001220703125,270.79998779296875,96.0999984741211
2013-03-26,25.08051490783691,43.959999084472656,24.030000686645508,22.495555877685547,63.60459518432617,93.0000991821289,136.89212036132812,91.32899475097656,121.39069366455078,103.56586456298828,103.62000274658205,154.72000122070312,46.9652099609375,80.92371368408203,76.01570892333984,68.82359313964844,27.75,82.08490753173828,347.67999267578125,275.6000061035156,97.0999984741211
2013-03-27,25.046144485473633,43.97999954223633,24.010000228881836,22.59010887145996,63.561317443847656,92.67239379882812,136.61790466308594,91.3383331298828,120.59098052978516,102.91619873046876,103.7699966430664,155.36000061035156,46.88554763793945,81.27132415771484,76.28278350830078,68.8398666381836,27.729999542236328,82.78439331054688,355.8399963378906,276.3999938964844,97.1500015258789
2013-03-28,25.123455047607425,40.900001525878906,24.010000228881836,22.263465881347656,63.588340759277344,92.3535614013672,137.23023986816406,91.3943328857422,121.00035095214844,103.41593170166016,104.0500030517578,154.4499969482422,46.97022247314453,81.12017059326172,76.23828125,68.8479995727539,27.420000076293945,82.36475372314453,350.0799865722656,278.0,92.0
2013-04-01,25.15785789489746,40.20000076293945,24.010000228881836,22.229082107543945,63.6268424987793,92.45730590820312,137.5226593017578,91.3243179321289,121.2383804321289,103.7057876586914,104.9499969482422,154.6699981689453,47.05426025390625,81.33585357666016,76.12857055664062,68.85456085205078,27.09000015258789,82.98506927490234,351.5199890136719,277.44000244140625,89.55000305175781
2013-04-02,25.144956588745117,40.189998626708984,24.010000228881836,22.16891098022461,63.70826721191406,92.6880340576172,136.38941955566406,91.4737319946289,120.96228790283205,103.43592071533205,104.81999969482422,152.42999267578125,47.01921081542969,81.17693328857422,76.12217712402344,68.85456085205078,26.350000381469727,82.64860534667969,345.6000061035156,277.20001220703125,90.5500030517578
2013-04-03,25.21805763244629,40.31999969482422,23.25,22.280658721923828,63.990352630615234,92.77680206298828,136.64537048339844,91.48306274414062,121.2764663696289,103.89568328857422,105.41999816894533,150.72999572753906,47.01921081542969,81.51750183105469,76.42838287353516,68.84635925292969,26.09000015258789,83.3916015625,340.1600036621094,270.0799865722656,93.1500015258789
2013-04-04,25.252443313598633,39.91999816894531,23.38999938964844,22.211889266967773,64.25616455078125,92.58158111572266,137.5957794189453,91.70714569091795,122.13336181640624,104.51536560058594,101.8000030517578,150.2899932861328,47.00419998168945,81.84286499023438,76.8365478515625,68.87081909179688,25.989999771118164,84.38697814941406,343.8399963378906,267.1199951171875,93.0
2013-04-05,25.420129776000977,39.81999969482422,23.239999771118164,22.12592887878418,65.08612823486328,92.2798843383789,138.50965881347656,91.34300231933594,122.79978942871094,105.2349853515625,100.16999816894533,152.80999755859375,47.04925155639648,82.1001968383789,77.0725326538086,68.87081909179688,26.38999938964844,86.09028625488281,359.3599853515625,266.239990234375,93.75
2013-04-08,25.32554054260254,39.66999816894531,23.510000228881836,22.15171813964844,65.35737609863281,92.4218521118164,137.6780548095703,91.25894927978516,122.75216674804688,104.94514465332033,98.61000061035156,152.16000366210938,47.09930038452149,81.8353042602539,77.14269256591797,68.85456085205078,26.31999969482422,85.43135833740234,355.8399963378906,267.9200134277344,94.8499984741211
2013-04-09,25.437332153320312,40.25,23.510000228881836,22.254867553710938,65.28144836425781,93.08734130859376,138.3360595703125,91.34300231933594,123.4948501586914,105.28495025634766,98.91000366210938,153.33999633789062,47.24942398071289,81.86555480957031,77.21923828125,68.85456085205078,27.030000686645508,85.2210922241211,351.20001220703125,269.1199951171875,94.75
2013-04-10,25.26103973388672,40.58000183105469,23.760000228881836,22.14312171936035,65.31396484375,93.60201263427734,138.39080810546875,91.5017547607422,123.35203552246094,105.24498748779295,98.16000366210938,150.75,47.399539947509766,81.5250244140625,77.01514434814453,68.85456085205078,26.68000030517578,84.05050659179688,356.32000732421875,270.6400146484375,93.8000030517578
2013-04-11,25.338441848754883,40.630001068115234,23.68000030517578,22.160314559936523,65.46043395996094,93.61973571777344,138.93006896972656,91.88451385498048,123.62813568115234,105.44487762451172,98.08999633789062,151.0500030517578,47.399539947509766,81.61585235595703,77.06613159179688,68.85456085205078,26.700000762939453,84.21170806884766,362.239990234375,267.67999267578125,93.6999969482422
2013-04-12,25.368553161621097,41.189998626708984,23.209999084472656,22.306442260742188,65.68287658691406,93.326904296875,138.6102294921875,91.5857925415039,123.6471710205078,105.75471496582033,99.29000091552734,143.9499969482422,47.41455078125,82.06988525390625,77.44886779785156,68.86270141601562,25.280000686645508,85.4664306640625,369.6000061035156,260.239990234375,94.5500030517578
2013-04-15,25.35993766784668,39.7599983215332,22.84000015258789,21.885242462158203,65.40076446533203,91.4369659423828,137.97044372558594,90.54004669189452,122.99019622802734,105.3349380493164,101.1999969482422,131.30999755859375,47.114315032958984,82.25160217285156,77.4743423461914,68.87081909179688,22.09000015258789,86.20939636230469,361.2799987792969,251.9199981689453,91.9499969482422
2013-04-16,25.506134033203125,40.560001373291016,22.979999542236328,22.160314559936523,65.31396484375,92.2887954711914,138.82040405273438,90.9601593017578,124.38980102539062,106.50431823730467,100.3499984741211,132.8000030517578,47.4395637512207,82.01692199707031,77.33404541015625,68.87081909179688,22.670000076293945,85.50145721435547,364.0,254.0800018310547,93.75
2013-04-17,25.321243286132812,40.77000045776367,22.1299991607666,22.211889266967773,65.15125274658203,91.419189453125,137.55923461914062,90.44666290283205,122.9711685180664,105.20500183105467,99.77999877929688,132.8699951171875,47.364524841308594,82.16828155517578,77.4424819946289,68.87081909179688,22.440000534057617,86.06924438476562,365.9200134277344,248.0800018310547,93.0500030517578
2013-04-18,25.368553161621097,40.43000030517578,22.25,22.28925132751465,65.0264663696289,91.44581604003906,137.9796142578125,90.5027084350586,123.1901626586914,105.26497650146484,99.73999786376952,134.3000030517578,47.289451599121094,82.2137451171875,77.51264190673828,68.87081909179688,22.399999618530273,86.27952575683594,384.4800109863281,253.1199951171875,94.1999969482422
2013-04-19,25.29113388061523,40.619998931884766,21.8700008392334,22.323637008666992,65.19461822509766,91.40145874023438,137.5226593017578,90.47464752197266,123.26632690429688,105.16502380371094,98.44000244140624,135.47000122070312,47.264434814453125,82.16828155517578,77.62743377685547,68.87081909179688,22.399999618530273,86.09727478027344,384.0,251.1199951171875,94.6999969482422
2013-04-22,25.394351959228516,39.779998779296875,21.729999542236328,22.16891098022461,65.29226684570312,91.22403717041016,137.96131896972656,90.5027084350586,123.25680541992188,105.06507873535156,98.6500015258789,137.89999389648438,47.374507904052734,82.2137451171875,77.65296173095703,68.87899780273438,22.6200008392334,86.16033172607422,371.6799926757813,254.55999755859375,93.0999984741211
2013-04-23,25.32554054260254,38.90999984741211,21.3700008392334,21.988393783569336,65.41700744628906,91.21514892578124,137.5774688720703,90.48405456542967,122.66649627685548,103.87570190429688,98.45999908447266,136.8800048828125,47.559669494628906,82.16073608398438,77.7549819946289,68.87081909179688,22.18000030517578,85.85894775390625,368.4800109863281,254.8800048828125,92.3499984741211
2013-04-24,25.35133934020996,39.34000015258789,21.88999938964844,22.048566818237305,65.47675323486328,91.35710144042967,137.8242645263672,90.54004669189452,122.837890625,103.63581848144533,98.33999633789062,138.3699951171875,47.64472579956055,82.19856262207031,77.7868881225586,68.87899780273438,22.420000076293945,86.07621765136719,364.1600036621094,261.2799987792969,91.5999984741211
2013-04-25,25.35993766784668,39.58000183105469,22.43000030517578,22.211889266967773,65.41160583496094,91.42804718017578,139.30471801757812,90.96952056884766,122.71414947509766,103.87570190429688,98.54000091552734,141.6300048828125,47.77483749389648,82.10771942138672,77.74222564697266,68.87081909179688,23.489999771118164,85.70471954345703,362.0799865722656,266.0,92.8000030517578
2013-04-26,25.506134033203125,39.27000045776367,21.969999313354492,22.100141525268555,65.37368774414062,91.3482437133789,139.80740356445312,91.3243179321289,122.99019622802734,104.14554595947266,99.83000183105467,140.91000366210938,47.72478866577149,82.40290069580078,78.02285766601562,68.88715362548828,23.100000381469727,86.4897689819336,366.55999755859375,264.9599914550781,91.1999969482422
