date,ticker,raw_mom,vol_11m,mom_score,rank_pct,vol_1m,weight
2014-01-02,BWX,-0.037147557300358354,0.07906965709077363,-0.469807997999943,0.6666666666666666,0.048824120105747916,0.0
2014-01-02,CORN,-0.3424451431417391,0.23562216501022562,-1.4533655741889882,0.09523809523809523,0.1369499562023697,-0.11651862983477015
2014-01-02,CPER,-0.19275640731802485,0.20426187665533632,-0.9436729480522429,0.47619047619047616,0.11620256137000745,0.0
2014-01-02,DBA,-0.11997674947525315,0.09001676807817746,-1.3328266725934454,0.23809523809523808,0.056449952163268785,-0.2826790925611279
2014-01-02,EMB,-0.0960843268309145,0.09913584529071423,-0.9692188183713852,0.42857142857142855,0.045502026423156365,0.0
2014-01-02,FXA,-0.12468536190344984,0.10101795956407048,-1.2342890555452999,0.3333333333333333,0.09349615661174396,0.0
2014-01-02,FXB,0.003106242083384608,0.07978899515758771,0.03893070814151259,0.7619047619047619,0.05547452645468756,0.059625803176366496
2014-01-02,FXC,-0.07545647430892237,0.060415646263151136,-1.248955841343784,0.2857142857142857,0.05707111276311417,-0.2796024202097785
2014-01-02,FXE,0.022739615298187042,0.07746310091915877,0.29355415711950805,0.9047619047619048,0.049824045661933235,0.06638788865386155
2014-01-02,FXF,0.006792966387337578,0.09027278811688258,0.07524932517363087,0.8095238095238095,0.07594748113751844,0.04355263856216701
2014-01-02,FXY,-0.16885154896686227,0.12472498468353868,-1.3537908975918878,0.19047619047619047,0.08684091149764873,-0.18375234641640018
2014-01-02,GLD,-0.32767362233426883,0.2205562458879495,-1.4856692043114426,0.047619047619047616,0.19183724909872035,-0.08318103667354111
2014-01-02,HYG,0.04282158155679383,0.0636277558530953,0.6730016009940839,1.0,0.02612350154484495,0.12661829387653664
2014-01-02,IEF,-0.041442111991865954,0.0627092082238908,-0.6608616687345997,0.5714285714285714,0.04873016683927685,0.0
2014-01-02,LQD,-0.029431788376721113,0.062324847411080395,-0.47223201659196673,0.6190476190476191,0.03807341705617229,0.0
2014-01-02,SHY,0.0035527757930327464,0.005300858939389561,0.6702264356881525,0.9523809523809523,0.004903483025573911,0.6745640146887625
2014-01-02,SLV,-0.48292097617670066,0.33662431778236784,-1.4345991975805965,0.14285714285714285,0.29405303103215064,-0.05426647430438218
2014-01-02,TLT,-0.119130491503147,0.13388968292281486,-0.8897660290361858,0.5238095238095238,0.10021144969777124,0.0
2014-01-02,UNG,0.059075467092149246,0.2856352323800882,0.20682135953571332,0.8571428571428571,0.32508584025984766,0.010174891631839196
2014-01-02,USO,-0.004148136011738962,0.18326657463068813,-0.022634438495389184,0.7142857142857143,0.17339231513534173,0.01907646941046663
2014-01-02,WEAT,-0.24854841880528122,0.2125126884838315,-1.1695697822965117,0.38095238095238093,0.13751475491759896,0.0
2014-02-03,BWX,-0.03038640292091495,0.07891282789973006,-0.38506290712994323,0.6190476190476191,0.06371039166327795,0.0
2014-02-03,CORN,-0.39194468855689135,0.2353430930314876,-1.6654182772402475,0.047619047619047616,0.19207354082743253,-0.12568308955750213
2014-02-03,CPER,-0.14672312731441525,0.20521592721918766,-0.7149694923908257,0.42857142857142855,0.10293624143625797,0.0
2014-02-03,DBA,-0.13812360842472599,0.08920818259384318,-1.5483289134315215,0.14285714285714285,0.09187199211659683,-0.26276121239216865
2014-02-03,EMB,-0.05374590943501773,0.0989810636748116,-0.542991835403915,0.5714285714285714,0.04736383146560687,0.0
2014-02-03,FXA,-0.13748393495356603,0.10312922188980805,-1.3331229736268684,0.2857142857142857,0.10231398833136682,-0.23594423819406446
2014-02-03,FXB,0.0427445848508267,0.07814396393240819,0.5469979087290643,0.9523809523809523,0.06384550524585243,0.06864089675396019
2014-02-03,FXC,-0.06599555078047725,0.061287284283202126,-1.0768228932370167,0.3333333333333333,0.0737548625898233,0.0
2014-02-03,FXE,-0.002956694529837184,0.07464915608271568,-0.039607876163542846,0.7619047619047619,0.069899870888981,0.06269557694527621
2014-02-03,FXF,0.004051602711788144,0.08917131263991471,0.045436167662452606,0.8095238095238095,0.09047578620357978,0.0484374098051395
2014-02-03,FXY,-0.12399542998306105,0.12061558795135695,-1.0280216022581357,0.38095238095238093,0.10292530100505183,0.0
2014-02-03,GLD,-0.31351085383643346,0.22602533963966012,-1.3870606469887259,0.19047619047619047,0.1626183186337099,-0.14844819597363965
2014-02-03,HYG,0.05092890174055981,0.06301547378809519,0.8081967599231356,1.0,0.03793734273661388,0.11551712422798265
2014-02-03,IEF,-0.04249496402758182,0.06305997517066952,-0.6738817120141698,0.5238095238095238,0.05625199458727467,0.0
2014-02-03,LQD,-0.0026339066722929614,0.06256937165206067,-0.04209578269284435,0.7142857142857143,0.04469649763335941,0.0980482356746035
2014-02-03,SHY,0.0026062423502815272,0.005420892982598468,0.4807773107950644,0.9047619047619048,0.007300732264213401,0.6002702982639992
2014-02-03,SLV,-0.4703936149228795,0.34257568335025235,-1.3731085940561198,0.23809523809523808,0.2102299471751654,-0.11482853112894881
2014-02-03,TLT,-0.09517424107722135,0.13326429656691224,-0.7141765913980883,0.47619047619047616,0.09031565618752486,0.0
2014-02-03,UNG,0.12125294151978849,0.28336826775923524,0.42789879925020907,0.8571428571428571,0.6857744011679,0.006390458329038769
2014-02-03,USO,-0.032195910008766954,0.18789545232657595,-0.17135012907501412,0.6666666666666666,0.15360397773161952,0.0
2014-02-03,WEAT,-0.3444149925321386,0.209824492864885,-1.6414432263345071,0.09523809523809523,0.21489699082095096,-0.11233473275367627
2014-03-03,BWX,0.005163559582183025,0.07984161143897346,0.0646725371535088,0.6666666666666666,0.04577426653890664,0.0
2014-03-03,CORN,-0.32547642917756114,0.23953794376185827,-1.3587677345228464,0.09523809523809523,0.1479790643473128,-0.14057960878077372
2014-03-03,CPER,-0.1189605483004145,0.20289971145043367,-0.586302205409865,0.42857142857142855,0.11391152315580365,0.0
2014-03-03,DBA,-0.07466451124076359,0.08887963692870242,-0.8400631890593575,0.3333333333333333,0.13211927330415033,0.0
2014-03-03,EMB,-0.056451426606752564,0.09913576863484394,-0.5694355063174563,0.5238095238095238,0.058568970531849035,0.0
2014-03-03,FXA,-0.13252904027446075,0.10538307965458706,-1.2575931611493012,0.19047619047619047,0.09729697435334139,-0.21380766577738664
2014-03-03,FXB,0.08964655897985985,0.07587087447076742,1.1815674935234879,1.0,0.05997629830692329,0.057552978735525416
2014-03-03,FXC,-0.08149358068980328,0.06308501056095725,-1.291805770739443,0.14285714285714285,0.06332287403255489,-0.3285201325984547
2014-03-03,FXE,0.03588900475977886,0.0728794434977789,0.49244345232785186,0.8571428571428571,0.053307081015583596,0.06475339777251722
2014-03-03,FXF,0.03876305158379793,0.09094299542540542,0.42623460336307845,0.7619047619047619,0.062091905225827214,0.05559202296240861
2014-03-03,FXY,-0.09747942165339968,0.11792014845579724,-0.8266561985370987,0.38095238095238093,0.07157920590229389,0.0
2014-03-03,GLD,-0.24119788308993367,0.22732120254072355,-1.061044374189971,0.2857142857142857,0.1179031332672874,-0.17644008600288819
2014-03-03,HYG,0.04554532925277858,0.06314380553676731,0.7212952856675465,0.9523809523809523,0.031076856378375796,0.11107348114836225
2014-03-03,IEF,-0.037317408486924816,0.06377922158681772,-0.5851029153143162,0.47619047619047616,0.04747944924333071,0.0
2014-03-03,LQD,-0.004502142420274258,0.06295546693270934,-0.07151312887705881,0.6190476190476191,0.044743397820653424,0.0
2014-03-03,SHY,0.002747530709304167,0.005756313146091113,0.47730737358684305,0.8095238095238095,0.005082683222041622,0.6791323539749058
2014-03-03,SLV,-0.40131014534578335,0.3438818503406596,-1.1670000756022267,0.23809523809523808,0.2480640792594225,-0.08386074693198449
2014-03-03,TLT,-0.07457464212878635,0.1319913963112547,-0.5649962362162502,0.5714285714285714,0.09649918200264658,0.0
2014-03-03,UNG,0.24030021377408953,0.33737822055512223,0.7122576358921435,0.9047619047619048,0.6043376635960734,0.005711731750349761
2014-03-03,USO,0.0653208672997384,0.18644224492380684,0.3503544345673,0.7142857142857143,0.13182898656685837,0.026184033655930927
2014-03-03,WEAT,-0.35660043233494343,0.21270493604989654,-1.6765028539407836,0.047619047619047616,0.3663003049597711,-0.056791759908512346
2014-04-01,BWX,0.025803537553487133,0.07951441362268868,0.32451396392017584,0.6190476190476191,0.05455347763151443,0.0
2014-04-01,CORN,-0.1980200801828392,0.22853003569111507,-0.866494767674593,0.14285714285714285,0.21933361538742896,-0.08792597306742944
2014-04-01,CPER,-0.11321205865392767,0.20079942737547496,-0.5638066807941259,0.38095238095238093,0.24581899165140803,0.0
2014-04-01,DBA,0.08435809696461523,0.0982299395568856,0.8587819288615454,0.8571428571428571,0.12146143767881153,0.037904854339899284
2014-04-01,EMB,-0.030654464515019405,0.10034339771224776,-0.3054955803163696,0.5238095238095238,0.04633441602485569,0.0
2014-04-01,FXA,-0.14025904067248068,0.1081577808165619,-1.29680028208385,0.09523809523809523,0.07649886177954046,-0.2520968431519172
2014-04-01,FXB,0.09479839633952114,0.0752201269102313,1.2602796649446604,1.0,0.03448908143929767,0.13349088786934826
2014-04-01,FXC,-0.08581187159578438,0.0647640659106296,-1.3249920366982433,0.047619047619047616,0.07568507425446273,-0.25480746037848895
2014-04-01,FXE,0.06535007679207763,0.07006156394174161,0.9327521841564695,0.9047619047619048,0.05486612640863636,0.08391294236520774
2014-04-01,FXF,0.06816162394173114,0.08925746501553919,0.7636518013352117,0.8095238095238095,0.058230805329842934,0.07906430414367968
2014-04-01,FXY,-0.08477623996840161,0.11625300597737755,-0.7292391216524654,0.19047619047619047,0.07956227064106706,-0.24239028629963139
2014-04-01,GLD,-0.1569427425393701,0.22973418585635405,-0.6831492751257391,0.3333333333333333,0.14056853375548398,0.0
2014-04-01,HYG,0.05938182612619245,0.0634583297971873,0.9357609366016512,0.9523809523809523,0.03694222646407835,0.12462643819280608
2014-04-01,IEF,-0.025969399671981863,0.0640770358104086,-0.4052840357475372,0.42857142857142855,0.06059223853858616,0.0
2014-04-01,LQD,0.016779430597812003,0.06378284446292927,0.26307121827350055,0.5714285714285714,0.047819417749212396,0.0
2014-04-01,SHY,0.003966017192347838,0.005897584782305121,0.6724815901328487,0.7619047619047619,0.008965906300497964,0.5134983512904213
2014-04-01,SLV,-0.24520677017561684,0.35014622204491547,-0.7002982032579596,0.2857142857142857,0.18365104880652977,-0.10500959120387728
2014-04-01,TLT,-0.0498301245906209,0.1315759540478824,-0.3787175624239593,0.47619047619047616,0.1185871088178018,0.0
2014-04-01,UNG,0.14137090178897707,0.37348219004405003,0.37852113315578234,0.6666666666666666,0.27047616094885524,0.0
2014-04-01,USO,0.07957636666572805,0.18599245107692425,0.4278472927528452,0.7142857142857143,0.16740386056221024,0.027502221798637587
2014-04-01,WEAT,-0.16144761665826002,0.22681428332592118,-0.7118053338213607,0.23809523809523808,0.33382677864795485,-0.05776984589865572
2014-05-01,BWX,0.0020417077615124996,0.07859196283808477,0.025978582132104622,0.6190476190476191,0.048820278109782844,0.0
2014-05-01,CORN,-0.15951779217992682,0.21965573002605823,-0.7262173045110313,0.23809523809523808,0.19314847615548827,-0.06554624605641853
2014-05-01,CPER,-0.027779560300169218,0.19387098501565117,-0.1432889005950353,0.5714285714285714,0.12660515758297283,0.0
2014-05-01,DBA,0.07818201096816955,0.09844824264313415,0.794143286554867,0.9523809523809523,0.1391957815714128,0.02418170720132652
2014-05-01,EMB,-0.038830905866110946,0.09974193325398416,-0.38931374798231977,0.47619047619047616,0.0475347355782066,0.0
2014-05-01,FXA,-0.08793472191297257,0.1067634529777787,-0.8236406697268861,0.19047619047619047,0.06666008099816917,-0.18992112451614984
2014-05-01,FXB,0.06422501925926541,0.07241602338433846,0.8868896172108156,1.0,0.039599873388323346,0.08500006049545154
2014-05-01,FXC,-0.08783786008066494,0.06587467014655338,-1.3334087272884918,0.047619047619047616,0.0478550610981897,-0.2645521132557668
2014-05-01,FXE,0.04174574261226574,0.06803129399602802,0.6136255855239656,0.8571428571428571,0.03892536080970291,0.08647297195458924
2014-05-01,FXF,0.0451329876538546,0.0868158082385686,0.5198706153818184,0.7619047619047619,0.049220575746179496,0.06838586470376617
2014-05-01,FXY,-0.06679421212202562,0.10495439023599461,-0.6364117972753295,0.38095238095238093,0.06380633068841451,0.0
2014-05-01,GLD,-0.1341896664311097,0.2006420013647733,-0.668801474857444,0.3333333333333333,0.11268788221567615,0.0
2014-05-01,HYG,0.04334354272638785,0.0630323580941083,0.6876395558877119,0.9047619047619048,0.028219710481946988,0.1192780356755621
2014-05-01,IEF,-0.05629848389076066,0.06528023385761338,-0.8624124112906313,0.09523809523809523,0.042643890915140654,-0.29688091944290546
2014-05-01,LQD,-0.0160810877890043,0.06420159971251617,-0.25047799215304095,0.5238095238095238,0.03372188460501945,0.0
2014-05-01,SHY,0.0009350073252426094,0.006450860361480781,0.1449430421445335,0.7142857142857143,0.005711849841105158,0.5892997412845918
2014-05-01,SLV,-0.1817968148599636,0.30999062311631714,-0.58645907747909,0.42857142857142855,0.11937010888636451,0.0
2014-05-01,TLT,-0.11033708147155274,0.12965403746144663,-0.8510115352509721,0.14285714285714285,0.08783019673629501,-0.14414356353454721
2014-05-01,UNG,0.020339664509558077,0.3688092680950381,0.055149548205813435,0.6666666666666666,0.2323250919991256,0.0
2014-05-01,USO,0.10093586808140566,0.17456104854642066,0.5782267517404606,0.8095238095238095,0.12292887693666439,0.027381618684712606
2014-05-01,WEAT,-0.15807481828339362,0.233143477766404,-0.6780151853176662,0.2857142857142857,0.3249857982303721,-0.03895603319421219
2014-06-02,BWX,0.06022263807190296,0.07539869508731395,0.7987225508632919,0.7619047619047619,0.036435268238547924,0.14661093740447917
2014-06-02,CORN,-0.20523334570748805,0.2140621332491319,-0.958755958339588,0.047619047619047616,0.1793650064061781,-0.10545864195267744
2014-06-02,CPER,-0.10394140253252296,0.17060716026204206,-0.6092440808045535,0.14285714285714285,0.138095438950924,-0.13697476276643
2014-06-02,DBA,0.13348228450943844,0.1038480539637556,1.2853614431333071,0.9523809523809523,0.09145900444013133,0.05840659280884566
2014-06-02,EMB,0.017854540407511815,0.09851449938171433,0.1812376910969297,0.5238095238095238,0.04007829412251922,0.0
2014-06-02,FXA,-0.015539808713454967,0.10408986055778448,-0.14929224258906748,0.38095238095238093,0.06304239736319388,0.0
2014-06-02,FXB,0.10218504069799694,0.06965556300670585,1.4670047342544548,1.0,0.04506920529651302,0.11852458448941079
2014-06-02,FXC,-0.053269946194131786,0.06325698043774917,-0.8421196494915597,0.09523809523809523,0.0528965055295958,-0.35759621169767986
2014-06-02,FXE,0.061071942888677865,0.06474105965401748,0.9433262787951304,0.8095238095238095,0.036903213731929146,0.1447518600911268
2014-06-02,FXF,0.08083686348790056,0.07932120064701838,1.019107916023951,0.8571428571428571,0.03966163867762794,0.13468452159669156
2014-06-02,FXY,-0.021992616655851185,0.10034108226558118,-0.21917858726739142,0.3333333333333333,0.0458331645697169,0.0
2014-06-02,GLD,-0.07857520816720998,0.1918699443841115,-0.4095232758806005,0.2857142857142857,0.11959570005453421,-0.15816279331784963
2014-06-02,HYG,0.06888593071973273,0.06007943297155982,1.1465809065199017,0.9047619047619048,0.01968604423146975,0.27135003702256444
2014-06-02,IEF,-0.008995862109686783,0.06306595581492354,-0.14264212749088404,0.42857142857142855,0.040782857866748914,0.0
2014-06-02,LQD,0.04094525309459626,0.0617210634014567,0.6633918931090532,0.7142857142857143,0.04250613903152123,0.12567146658688147
2014-06-02,SHY,0.004144681043764864,0.006573540871304876,0.6305096636513537,0.6666666666666666,0.00442815175780155,0.0
2014-06-02,SLV,-0.15562876582288457,0.30069594824608287,-0.5175618984247884,0.19047619047619047,0.15199377734125605,-0.12444976577534221
2014-06-02,TLT,0.009876950633142246,0.12278781702274597,0.08043917444442049,0.47619047619047616,0.10047156876936092,0.0
2014-06-02,UNG,0.20314198503803388,0.3605467492768516,0.563427587255954,0.5714285714285714,0.2652297218129759,0.0
2014-06-02,USO,0.10333452278625152,0.16756542391366838,0.6166816540833069,0.6190476190476191,0.09893289477707606,0.0
2014-06-02,WEAT,-0.11513402748480757,0.23982497155678192,-0.48007522626787,0.23809523809523808,0.16117877160408045,-0.11735782449002086
2014-07-01,BWX,0.07125466534882659,0.06663735303536468,1.0692901518914097,0.8095238095238095,0.04086184738739697,0.08169355215303829
2014-07-01,CORN,-0.18563670405568497,0.20496112971198815,-0.9057166318147353,0.047619047619047616,0.2447499545119196,-0.05032598151097587
2014-07-01,CPER,-0.024357197036968467,0.15498933500345544,-0.1571540198970815,0.2857142857142857,0.12421739140323722,-0.09915907544374702
